pr;DB;Interpreter;Logging;Thread;Data Structure;DevOps;i18n;Logic;Microservices;ML;Test;Search;IO;UI;Parser;Security;Cloud;Big Data;App;GIS;Util;NLP;APM;Network;Title;Body;prIssue;issue;issueTitle;issueBody;issueComments;issueTitleLink;issueBodyLink;issueCommentsLink;isPR;isTrain;commitMessage;Comments
1968;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1967: correctly handle mocks with limited life-cycle in listeners.;due to the limited lifetime of static mocks  they cannot be validated within a mockito session since they might have expired when the validation is applied. this patch excludes static mocks from all validation. to support static mocks in the regular session validation  we would rather need to trigger the validation upon release of any static mock.;;1967.0;1967: correctly handle mocks with limited life-cycle in listeners;due to the limited lifetime of static mocks they cannot be validated within a mockito session since they might have expired when the validation is applied this patch excludes static mocks from all validation to support static mocks in the regular session validation we would rather need to trigger the validation upon release of any static mock;it only tests part of the issue for actually testing it we would need to run the junit tests with the inline mock maker and create subprojects for it i am going on a two week vacation tomorrow so i did not want to open that barrel of wine tonight but i validated the working manually if you have some time could you add additional subprojects? i validated the runners manually however || ah okay i got confused as the commit mentions that the issue is  so thats why i thought we had test the whole scenario please go on vacation we can figure it out later 😄  ||  merging 1968 ;static method mocks incompatible with mockitoextension (notamockexception);helloi am experimenting with the newly released functionality of mocking static methodsit appears that static mocks are not compatible with the `mockitoextension` designed for junit 5following error message is produced when using the extension:```orgmockitoexceptionsmisusingnotamockexception: argument passed to mockitomockingdetails() should be a mock but is an instance of class javalangclass!```full stacktrace: [static-mock-mockito-extension-stacktracetxt]( have created following minimal example which is composed of a `utils` class (containing the static method) and a `utilsuser` class (calls the static utils method) `utilsusertest` tests the functionality of the `utilsuser` class```javapublic class utils {    public static long millis() {        return systemcurrenttimemillis()    }}``````javapublic class utilsuser {    public long use() {        return utilsmillis()    }}``````javaimport orgjunitjupiterapitestimport orgjunitjupiterapiextensionextendwithimport orgmockitoinjectmocksimport orgmockitomockedstaticimport orgmockitomockitoimport orgmockitojunitjupitermockitoextensionimport static orgjunitjupiterapiassertionsassertequals@extendwith(mockitoextensionclass)class utilsusertest {    @injectmocks    private utilsuser utilsuser    @test    void use() {        try (mockedstatic<utils> mockedutils  mockitomockstatic(utilsclass)) {            mockedutilswhen(utils::millis)thenreturn(17l)            assertequals(17l utilsuseruse())        }    }}```when converting this test to a test which does not use the extension (removing `@extendwith` removing `@injectmocks` adding ` new utilsuser()` after the field declaration) the test passescan you tell me if there is something special i have to accomodate for when using the static mocks in junit jupiter?or is this indeed a bug (which you can hopefully reproduce)?i am using mockito-inline and mockito-junit-jupiter in version 340thanks in advance and thanks for the new static mocks functionality!david;thanks for reporting we already found the error it slipped us i think we can have a release ready fairly soon ||;1;0; \#1967: correctly handle mocks with limited life-cycle in listeners;
1971;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;add support for creating constructors without using objenesis (and unsafe api);this pr adds code to constructors to allow short-wiring a constructor without avoiding to call it  thus making the use of objenesis obsolete. this is desired since objenesis relies on unsafe api which is deprecated and will be removed in a future release.;;0;add support for creating constructors without using objenesis (and unsafe api);this pr adds code to constructors to allow short-wiring a constructor without avoiding to call it thus making the use of objenesis obsolete this is desired since objenesis relies on unsafe api which is deprecated and will be removed in a future releasethe idea is as follows: any constructor for a class:```javaclass foo extends bar {  foo() {    super(somethingwithsideeffect())  }}```is rewritten as follows:```javaclass foo {  foo() {    if (mockdispatcherismockedconstruction()) {      super(null)      return    }    super(somethingwithsideeffect())  }}```the mock dispatcher then applies a thead-local check to see if the current construction is supposed to be short-wired and suppresses the original construction in such a case the check is repeated along the super class hierarchy until reaching the `object` constructor which is by definition side-effect free as a result a mock was created without triggering any user code and without relying on unsafe api; merging 1971 ;;;;1;1;add support for creating constructors without using objenesis (and unsafe api);
1974;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1855 and #939: improve error message when the inline mock maker cannot be used.;improves the error message and does not create a hard dependency on the compiler module. it also points out that byte buddy can now emulate the attachment api using jna if it s added to the class path.;;1855.0;1855 and #939: improve error message when the inline mock maker cannot be used;improves the error message and does not create a hard dependency on the compiler module it also points out that byte buddy can now emulate the attachment api using jna if its added to the class path; merging 1974 ;javaxtoolstoolprovider could not be found in inlinebytebuddymockmaker;"hi guysim encountering a crash when i run `androidtest` that contain mocking class cause the bytebuddy didnt found `javaxtoolstoolprovider` i tried to reinstall jdk 8 but doesnt work it seems to be `javaxtoolstoolprovider` not existing in it could you guys help me please?cheernatthawut## environment------------------------------------------------------------gradle 541------------------------------------------------------------build time:   2019-04-26 08 42 utcrevision:     261d171646b36a6a28d5a19a69676cd098a4c19dkotlin:       1321groovy:       254ant:          apache ant(tm) version 1913 compiled on july 10 2018jvm:          180_231 (oracle corporation 25231-b11)os:           mac os x 10152 x86_64## dependencies```    implementation filetree(dir: libs include: [*jar])    implementation""orgjetbrainskotlin:kotlin-stdlib-jdk8:$kotlin_version""    implementation androidxappcompat 110    implementation androidxcore:core-ktx:110    implementation androidxconstraintlayout 113    testimplementation junit 412    testimplementation orgmockito:mockito-core:324    androidtestimplementation androidxtestext 111    androidtestimplementation androidxtestespresso:espresso-core:320    androidtestimplementation orgmockito:mockito-android:324    androidtestimplementation ""iomockk:mockk-android:193kotlin12"## strack trace```e/testrunner: failed: mockfoo(cosamplemockitoandroidmockwithmockitotest)    ----- begin exception -----e/testrunner: javalangillegalstateexception: could not initialize plugin: interface orgmockitopluginsmockmaker (alternate: null)        at orgmockitointernalconfigurationpluginspluginloader$1invoke(pluginloaderjava:74)        at javalangreflectproxyinvoke(proxyjava:1006)        at $proxy3istypemockable(unknown source)        at orgmockitointernalutilmockutiltypemockabilityof(mockutiljava:29)        at orgmockitointernalutilmockcreationvalidatorvalidatetype(mockcreationvalidatorjava:22)        at orgmockitointernalcreationmocksettingsimplvalidatedsettings(mocksettingsimpljava:241)        at orgmockitointernalcreationmocksettingsimplbuild(mocksettingsimpljava:229)        at orgmockitointernalmockitocoremock(mockitocorejava:62)        at orgmockitomockitomock(mockitojava:1908)        at orgmockitomockitomock(mockitojava:1817)        at cosamplemockitoandroidmockwithmockitotest<init>(mockwithmockitotestkt:17)        at javalangreflectconstructornewinstance0(native method)        at javalangreflectconstructornewinstance(constructorjava:343)        at orgjunitrunnersblockjunit4classrunnercreatetest(blockjunit4classrunnerjava:217)        at orgjunitrunnersblockjunit4classrunner$1runreflectivecall(blockjunit4classrunnerjava:266)        at orgjunitinternalrunnersmodelreflectivecallablerun(reflectivecallablejava:12)        at orgjunitrunnersblockjunit4classrunnermethodblock(blockjunit4classrunnerjava:263)        at orgjunitrunnersblockjunit4classrunnerrunchild(blockjunit4classrunnerjava:78)        at orgjunitrunnersblockjunit4classrunnerrunchild(blockjunit4classrunnerjava:57)        at orgjunitrunnersparentrunner$3run(parentrunnerjava:290)        at orgjunitrunnersparentrunner$1schedule(parentrunnerjava:71)        at orgjunitrunnersparentrunnerrunchildren(parentrunnerjava:288)        at orgjunitrunnersparentrunneraccess$000(parentrunnerjava:58)        at orgjunitrunnersparentrunner$2evaluate(parentrunnerjava:268)        at orgjunitrunnersparentrunnerrun(parentrunnerjava:363)        at androidxtestextjunitrunnersandroidjunit4run(androidjunit4java:104)        at orgjunitrunnerssuiterunchild(suitejava:128)        at orgjunitrunnerssuiterunchild(suitejava:27)        at orgjunitrunnersparentrunner$3run(parentrunnerjava:290)        at orgjunitrunnersparentrunner$1schedule(parentrunnerjava:71)        at orgjunitrunnersparentrunnerrunchildren(parentrunnerjava:288)        at orgjunitrunnersparentrunneraccess$000(parentrunnerjava:58)        at orgjunitrunnersparentrunner$2evaluate(parentrunnerjava:268)        at orgjunitrunnersparentrunnerrun(parentrunnerjava:363)        at orgjunitrunnerjunitcorerun(junitcorejava:137)        at orgjunitrunnerjunitcorerun(junitcorejava:115)        at androidxtestinternalrunnertestexecutorexecute(testexecutorjava:56)        at androidxtestrunnerandroidjunitrunneronstart(androidjunitrunnerjava:392)        at androidappinstrumentation$instrumentationthreadrun(instrumentationjava:2145)     caused by: javalangnoclassdeffounderror: failed resolution of: ljavax/tools/toolprovider        at orgmockitointernalcreationbytebuddyinlinebytebuddymockmaker<init>(inlinebytebuddymockmakerjava:172)        at javalangclassnewinstance(native method)        at orgmockitointernalconfigurationpluginsplugininitializerloadimpl(plugininitializerjava:49)        at orgmockitointernalconfigurationpluginspluginloaderloadplugin(pluginloaderjava:57)        at orgmockitointernalconfigurationpluginspluginloaderloadplugin(pluginloaderjava:44)        at orgmockitointernalconfigurationpluginspluginregistry<init>(pluginregistryjava:22)        at orgmockitointernalconfigurationpluginsplugins<clinit>(pluginsjava:19)        at orgmockitointernalconfigurationpluginspluginsgetmockmaker(pluginsjava:35)        at orgmockitointernalutilmockutil<clinit>(mockutiljava:24)        at orgmockitointernalutilmockutiltypemockabilityof(mockutiljava:29)         at orgmockitointernalutilmockcreationvalidatorvalidatetype(mockcreationvalidatorjava:22)         at orgmockitointernalcreationmocksettingsimplvalidatedsettings(mocksettingsimpljava:241)         at orgmockitointernalcreationmocksettingsimplbuild(mocksettingsimpljava:229)         at orgmockitointernalmockitocoremock(mockitocorejava:62)         at orgmockitomockitomock(mockitojava:1908)         at orgmockitomockitomock(mockitojava:1817)         at cosamplemockitoandroidmockwithmockitotest<init>(mockwithmockitotestkt:17)         at javalangreflectconstructornewinstance0(native method)         at javalangreflectconstructornewinstance(constructorjava:343)         at orgjunitrunnersblockjunit4classrunnercreatetest(blockjunit4classrunnerjava:217)         at orgjunitrunnersblockjunit4classrunner$1runreflectivecall(blockjunit4classrunnerjava:266)         at orgjunitinternalrunnersmodelreflectivecallablerun(reflectivecallablejava:12)         at orgjunitrunnersblockjunit4classrunnermethodblock(blockjunit4classrunnerjava:263)         at orgjunitrunnersblockjunit4classrunnerrunchild(blockjunit4classrunnerjava:78)         at orgjunitrunnersblockjunit4classrunnerrunchild(blockjunit4classrunnerjava:57)         at orgjunitrunnersparentrunner$3run(parentrunnerjava:290)         at orgjunitrunnersparentrunner$1schedule(parentrunnerjava:71)         at orgjunitrunnersparentrunnerrunchildren(parentrunnerjava:288)         at orgjunitrunnersparentrunneraccess$000(parentrunnerjava:58)         at orgjunitrunnersparentrunner$2evaluate(parentrunnerjava:268)         at orgjunitrunnersparentrunnerrun(parentrunnerjava:363)         at androidxtestextjunitrunnersandroidjunit4run(androidjunit4java:104)         at orgjunitrunnerssuiterunchild(suitejava:128)         at orgjunitrunnerssuiterunchild(suitejava:27)         at orgjunitrunnersparentrunner$3run(parentrunnerjava:290)         at orgjunitrunnersparentrunner$1schedule(parentrunnerjava:71)         at orgjunitrunnersparentrunnerrunchildren(parentrunnerjava:288)         at orgjunitrunnersparentrunneraccess$000(parentrunnerjava:58)         at orgjunitrunnersparentrunner$2evaluate(parentrunnerjava:268)         at orgjunitrunnersparentrunnerrun(parentrunnerjava:363)         at orgjunitrunnerjunitcorerun(junitcorejava:137)         at orgjunitrunnerjunitcorerun(junitcorejava:115)         at androidxtestinternalrunnertestexecutorexecute(testexecutorjava:56)         at androidxtestrunnerandroidjunitrunneronstart(androidjunitrunnerjava:392)         at androidappinstrumentation$instrumentationthreadrun(instrumentationjava:2145)      caused by: javalangclassnotfoundexception: didnt find class ""javaxtoolstoolprovider"" on path: dexpathlist[[zip file ""/system/framework/androidtestrunnerjar"" zip file ""/system/framework/androidtestmockjar"" zip file ""/data/app/cosamplemockitoandroidtest-zjfawug-    ----- end exception -----```<img width""968"" alt""screen shot 2563-01-07 at 12 45 26"" src""https://user-imagesentcom/2638321/71871412-a93ee100-314b-11ea-9815-31a5d95056d4png"">[mockitoandroidzip](https://githubcom/mockito/mockito/files/4029049/mockitoandroidzip)";i think this commit is part of the problem:  || > i think this commit is part of the problem:  tried with mockito 2220 which should be a release before  the commit but the error is still there  what  the issue for me was removing the `mock-maker-inline` resource file || the inline mockmaker is not supported on android (as listed in the exception) however we should probably not crash before we can show that message to the user i would welcome a pr to fix this problem || @timvdlippe what should people do for android then? kotlin uses final classes only || @raphw what is our advice for android? i dont remember what our final resolution was for inline + android for kotlin || i just started using  its kotlin friendly also || on android the inline mock maker wont work (neither will mockk which uses the same approach as we do) it does not support the instrumentation api alltogetheri do agree that the error message is misleading currently preparing a pr to improve this || you can achieve this by using comlinkedindexmaker:dexmaker-mockito-inline for apis > 28 ||;1;0;1855 and #939: improve error message when the inline mock maker cannot be used;
1978;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;fix javadoc invalid syntax;escape @ character to html entity.;;0;fix javadoc invalid syntax;escape @ character to html entityfixes https://githubcom/mockito/mockito/issues/1977; merging 1978 ;;;;1;1;fix javadoc invalid syntax;
1984;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;fix typo;this pr fixes a typo.;;0;fix typo;this pr fixes a typo; merging 1984 ;;;;1;1;fix typo;
1989;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;do not pass static mocks to regular listener callback.;does not include static mocks in regular listener logic as it might distort existing mock collectors that do not expect scoped mocks. 1988.;;1988.0;do not pass static mocks to regular listener callback;does not include static mocks in regular listener logic as it might distort existing mock collectors that do not expect scoped mocks 1988we have passed `class` objects to the listener to indicate a static mock the class object is of course itself not a regular mock and its cleaner to create a callback method of its own this way existing listeners remain logically backwards compatible including our own listener that is used within the junit runner (we have only tested the rule i added a test for the runner too); merging 1989 ;mockitojunitrunner causes npe when using @mock on mockedstatic fields;check that -  the mockito message in the stacktrace have useful information but it didnt help -  the problematic code (if thats possible) is copied here       note that some configuration are impossible to mock via mockito -  provide versions (mockito / jdk / os / any other relevant information) -  provide a [short self contained correct (compilable) example]( of the issue       (same as any question on stackoverflowcom) -  read the [contributing guide]( - mockito: 344 - junit: 412 - jdk: 18 - os: windows 10**example:**1 [mockitojunitrunnerwithmockedstatictest](    * reproduces the problem documented in this issue1 [mockitoopenmocksmockedstatictest](    * same tests but manually opens and closes the mocks (doesnt use the runner) shows the tests are ran as expected**problem:**the `mockitojunitrunner` is causing a `nullpointerexception` when the test class contains a `@mock` instance field with a type of `mockedstatic` this exception only occurs for tests that are ran after a prior test fails if all the tests pass there are no issuesstack trace (test 1):```javalangassertionerror: intentional failure	at orgjunitassertfail(assertjava:88)	at orgmockitoexamplemockitojunitrunnerwithmockedstatictesttestname1(mockitojunitrunnerwithmockedstatictestjava:40)	at sunreflectnativemethodaccessorimplinvoke0(native method)	at sunreflectnativemethodaccessorimplinvoke(nativemethodaccessorimpljava:62)	at sunreflectdelegatingmethodaccessorimplinvoke(delegatingmethodaccessorimpljava:43)	at javalangreflectmethodinvoke(methodjava:498)	at orgjunitrunnersmodelframeworkmethod$1runreflectivecall(frameworkmethodjava:50)	at orgjunitinternalrunnersmodelreflectivecallablerun(reflectivecallablejava:12)	at orgjunitrunnersmodelframeworkmethodinvokeexplosively(frameworkmethodjava:47)	at orgjunitinternalrunnersstatementsinvokemethodevaluate(invokemethodjava:17)	at orgmockitointernalrunnersdefaultinternalrunner$1$1evaluate(defaultinternalrunnerjava:54)	at orgjunitrunnersparentrunnerrunleaf(parentrunnerjava:325)	at orgjunitrunnersblockjunit4classrunnerrunchild(blockjunit4classrunnerjava:78)	at orgjunitrunnersblockjunit4classrunnerrunchild(blockjunit4classrunnerjava:57)	at orgjunitrunnersparentrunner$3run(parentrunnerjava:290)	at orgjunitrunnersparentrunner$1schedule(parentrunnerjava:71)	at orgjunitrunnersparentrunnerrunchildren(parentrunnerjava:288)	at orgjunitrunnersparentrunneraccess$000(parentrunnerjava:58)	at orgjunitrunnersparentrunner$2evaluate(parentrunnerjava:268)	at orgjunitrunnersparentrunnerrun(parentrunnerjava:363)	at orgmockitointernalrunnersdefaultinternalrunner$1run(defaultinternalrunnerjava:99)	at orgmockitointernalrunnersdefaultinternalrunnerrun(defaultinternalrunnerjava:105)	at orgmockitointernalrunnersstrictrunnerrun(strictrunnerjava:40)	at orgmockitojunitmockitojunitrunnerrun(mockitojunitrunnerjava:163)	at orgeclipsejdtinternaljunit4runnerjunit4testreferencerun(junit4testreferencejava:86)	at orgeclipsejdtinternaljunitrunnertestexecutionrun(testexecutionjava:38)	at orgeclipsejdtinternaljunitrunnerremotetestrunnerruntests(remotetestrunnerjava:538)	at orgeclipsejdtinternaljunitrunnerremotetestrunnerruntests(remotetestrunnerjava:760)	at orgeclipsejdtinternaljunitrunnerremotetestrunnerrun(remotetestrunnerjava:460)	at orgeclipsejdtinternaljunitrunnerremotetestrunnermain(remotetestrunnerjava:206)orgmockitoexceptionsmisusingnotamockexception: argument passed to mockitomockingdetails() should be a mock but is an instance of class javalangclass!	at orgmockitointernalrunnersdefaultinternalrunner$1$2testfinished(defaultinternalrunnerjava:81)	at orgjunitrunnernotificationsynchronizedrunlistenertestfinished(synchronizedrunlistenerjava:56)	at orgjunitrunnernotificationrunnotifier$7notifylistener(runnotifierjava:190)	at orgjunitrunnernotificationrunnotifier$safenotifierrun(runnotifierjava:72)	at orgjunitrunnernotificationrunnotifierfiretestfinished(runnotifierjava:187)	at orgjunitinternalrunnersmodeleachtestnotifierfiretestfinished(eachtestnotifierjava:38)	at orgjunitrunnersparentrunnerrunleaf(parentrunnerjava:331)	at orgjunitrunnersblockjunit4classrunnerrunchild(blockjunit4classrunnerjava:78)	at orgjunitrunnersblockjunit4classrunnerrunchild(blockjunit4classrunnerjava:57)	at orgjunitrunnersparentrunner$3run(parentrunnerjava:290)	at orgjunitrunnersparentrunner$1schedule(parentrunnerjava:71)	at orgjunitrunnersparentrunnerrunchildren(parentrunnerjava:288)	at orgjunitrunnersparentrunneraccess$000(parentrunnerjava:58)	at orgjunitrunnersparentrunner$2evaluate(parentrunnerjava:268)	at orgjunitrunnersparentrunnerrun(parentrunnerjava:363)	at orgmockitointernalrunnersdefaultinternalrunner$1run(defaultinternalrunnerjava:99)	at orgmockitointernalrunnersdefaultinternalrunnerrun(defaultinternalrunnerjava:105)	at orgmockitointernalrunnersstrictrunnerrun(strictrunnerjava:40)	at orgmockitojunitmockitojunitrunnerrun(mockitojunitrunnerjava:163)	at orgeclipsejdtinternaljunit4runnerjunit4testreferencerun(junit4testreferencejava:86)	at orgeclipsejdtinternaljunitrunnertestexecutionrun(testexecutionjava:38)	at orgeclipsejdtinternaljunitrunnerremotetestrunnerruntests(remotetestrunnerjava:538)	at orgeclipsejdtinternaljunitrunnerremotetestrunnerruntests(remotetestrunnerjava:760)	at orgeclipsejdtinternaljunitrunnerremotetestrunnerrun(remotetestrunnerjava:460)	at orgeclipsejdtinternaljunitrunnerremotetestrunnermain(remotetestrunnerjava:206)```stack trace (test 2):```javalangnullpointerexception	at orgmockitoexamplemockitojunitrunnerwithmockedstatictesttestname2(mockitojunitrunnerwithmockedstatictestjava:54)	at sunreflectnativemethodaccessorimplinvoke0(native method)	at sunreflectnativemethodaccessorimplinvoke(nativemethodaccessorimpljava:62)	at sunreflectdelegatingmethodaccessorimplinvoke(delegatingmethodaccessorimpljava:43)	at javalangreflectmethodinvoke(methodjava:498)	at orgjunitrunnersmodelframeworkmethod$1runreflectivecall(frameworkmethodjava:50)	at orgjunitinternalrunnersmodelreflectivecallablerun(reflectivecallablejava:12)	at orgjunitrunnersmodelframeworkmethodinvokeexplosively(frameworkmethodjava:47)	at orgjunitinternalrunnersstatementsinvokemethodevaluate(invokemethodjava:17)	at orgmockitointernalrunnersdefaultinternalrunner$1$1evaluate(defaultinternalrunnerjava:54)	at orgjunitrunnersparentrunnerrunleaf(parentrunnerjava:325)	at orgjunitrunnersblockjunit4classrunnerrunchild(blockjunit4classrunnerjava:78)	at orgjunitrunnersblockjunit4classrunnerrunchild(blockjunit4classrunnerjava:57)	at orgjunitrunnersparentrunner$3run(parentrunnerjava:290)	at orgjunitrunnersparentrunner$1schedule(parentrunnerjava:71)	at orgjunitrunnersparentrunnerrunchildren(parentrunnerjava:288)	at orgjunitrunnersparentrunneraccess$000(parentrunnerjava:58)	at orgjunitrunnersparentrunner$2evaluate(parentrunnerjava:268)	at orgjunitrunnersparentrunnerrun(parentrunnerjava:363)	at orgmockitointernalrunnersdefaultinternalrunner$1run(defaultinternalrunnerjava:99)	at orgmockitointernalrunnersdefaultinternalrunnerrun(defaultinternalrunnerjava:105)	at orgmockitointernalrunnersstrictrunnerrun(strictrunnerjava:40)	at orgmockitojunitmockitojunitrunnerrun(mockitojunitrunnerjava:163)	at orgeclipsejdtinternaljunit4runnerjunit4testreferencerun(junit4testreferencejava:86)	at orgeclipsejdtinternaljunitrunnertestexecutionrun(testexecutionjava:38)	at orgeclipsejdtinternaljunitrunnerremotetestrunnerruntests(remotetestrunnerjava:538)	at orgeclipsejdtinternaljunitrunnerremotetestrunnerruntests(remotetestrunnerjava:760)	at orgeclipsejdtinternaljunitrunnerremotetestrunnerrun(remotetestrunnerjava:460)	at orgeclipsejdtinternaljunitrunnerremotetestrunnermain(remotetestrunnerjava:206)```**investigation:**after some investigation it appears the first test is failing twice (once in the test and once in the testfinished listener) this code: 81 is where it fails the second time if we navigate down the call hierarchy it appears it fails because the static mock has already been cleaned up so the framework doesnt think its a mock and fails with a `notamockexception`  since it fails there it doesnt set the listener to null which will in-turn result in the mocks not being initialized on the next test thats ran (hits line 51): the mocks are not initialized for the second test it ultimately causes the `nullpointerexception`its also causing the remaining tests after the first test failure to bounce back and forth between `nullpointerexception` and `notamockexception` the reason for this appears to be because [this failure]( object never gets reset after its processed so it keeps restarting the chain of throwing the two exceptions back and forthalso i did include a sample test that manually opens and closes the mocks (doesnt use mockitojunitrunner) and everything is working as expected using the try-with-resource works fine as welli did investigate further and noticed something related to this might have been addressed in [this pr]( it only updated the findstubbings method to skip the static mocks though was the allinvocationsfinderfind() method intentional left out of that or just an oversight?;just tried the tests with using mockitorule and its working as expected as well || @raphw this issue still exists in 346 was the pr supposed to fix all of this or only a part of it? the linked example above still causes npe this one: [mockitojunitrunnerwithmockedstatictest]( || i was under the impression that i  it but i will take another look if it is not i refactored your test and added it to the built but maybe i broke it in the process || i just ran the test with the latest mocktio and it works as expected are you sure that you are running the right version?  || yep just doubled checked its using 346 are you running my test class (without modification) or your refactored version of it? if you modified it can you send me modified one and ill double check it || copy pasted it as it is i to the release/3x branch  || okay sorry for the confusion when i was investigating this issue on july 25 i must have installed into locally and it got shoved into my local m2 repo as 346 without the fix then when you fixed it and i updated the pom version to point to 346 it didnt redownload it because it was already in my local repoi deleted it from my local m2 repo and redownloaded it from maven-central everything is good now  perfect gradle does not work with snapshot versions happened to me a few times too  ||;1;0;does not include static mocks in regular listener logic as it might distort existing mock collectors that do not expect scoped mocks 1988;
1991;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;mockito.verify(): fix typo in javadoc;i noted this while reading the javadocs in my ide  they were referring to a  get(0)  reference which isn t quite easy to grasp in this context. :see_no_evil: after looking at this class a bit more  i think it s just a copy-paste mistake from this line in the class-level javadocs: https://github.com/mockito/mockito/blob/release/3.x/src/main/java/org/mockito/mockito.java#l212;;0;mockitoverify(): fix typo in javadoc;i noted this while reading the javadocs in my ide they were referring to a `get(0)` reference which isnt quite easy to grasp in this context   after looking at this class a bit more i think its just a copy-paste mistake from this line in the class-level javadocs: https://githubcom/mockito/mockito/blob/release/3x/src/main/java/org/mockito/mockitojava#l212; merging 1991 ;;;;1;1;mockitoverify(): fix typo in javadoc;
1994;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;fix typo in contributing.md and spyoninjectedfieldshandler;fix typo in contributing.md and spyoninjectedfieldshandler.java;;0;fix typo in contributingmd and spyoninjectedfieldshandler;fix typo in contributingmd and spyoninjectedfieldshandlerjava; ;;;;1;1;fix typo in spyoninjectedfieldshandler todo;
1996;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;add invoker api to allow for alternative invocation modes to better support the module system.;adds a  memberaccessor  abstraction for accessing fields  methods and constructors where the default implementation  reflectionmemberaccessor  implements the current behavior of using reflection and  setaccessible .;;0;add invoker api to allow for alternative invocation modes to better support the module system;adds a `memberaccessor` abstraction for accessing fields methods and constructors where the default implementation `reflectionmemberaccessor` implements the current behavior of using reflection and `setaccessible` also this pr adds a new implementation `modulememberaccessor` where the instrumentation api is leveraged to open modules to mockito before using method handles to access any such member this way module boundaries are no longer stopping mockito from functioning on java 9 and onwards since the instrumentation api is already used by the inline-mock-maker it is enabled for this mock maker by default; merging 1996 ;;;;1;1;add invoker api to allow for alternative invocation modes to better support the module system;
2003;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;pre release 3.5.0;merged several pull requests into a branch prior to release.;;0;pre release 350;merged several pull requests into a branch prior to release; merging 2003 ;;;;1;1;merging constructor mocks with safe accessibility whilst fixing use of reflection where new deprecations are better considered;
2004;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;pre release 3.5.0;merged several pull requests into a branch prior to release.;;0;pre release 350;merged several pull requests into a branch prior to release; merging 2004 ;;;;1;1;merging constructor mocks with safe accessibility whilst fixing use of reflection where new deprecations are better considered;
2006;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;introduce animal sniffer;introduces animal sniffer with exclusion of inline-mock-maker classes which would never be present on android. avoids calling invoke/invokeexact methods of handles directly but rather puts the invocations into generated code to avoid breaking android builds.;;0;introduce animal sniffer;introduces animal sniffer with exclusion of inline-mock-maker classes which would never be present on android avoids calling invoke/invokeexact methods of handles directly but rather puts the invocations into generated code to avoid breaking android builds; merging 2006 ;;;;1;1;do not use invoke/invokeexact directly but from generated code to avoid breaking android builds which cannot process these methods;
2013;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;[ci maven-central-release] constructor dispatch;use constructor instantiation if explicitly specified.;;0;[ci maven-central-release] constructor dispatch;use constructor instantiation if explicitly specified;;;;;1;1;attempts to fix stack overflow error;
